#Uploaded_variation	Location	Allele	Consequence	IMPACT	SYMBOL	Gene	Feature_type	Feature	BIOTYPE	EXON	INTRON	HGVSc	HGVSp	cDNA_position	CDS_position	Protein_position	Amino_acids	Codons	Existing_variation	DISTANCE	STRAND	SYMBOL_SOURCE	HGNC_ID	REFSEQ_MATCH	GMAF	AFR_MAF	AMR_MAF	ASN_MAF	EAS_MAF	EUR_MAF	SAS_MAF	AA_MAF	EA_MAF	CLIN_SIG	SOMATIC	PHENO	PUBMED	MOTIF_NAME	MOTIF_POS	HIGH_INF_POS	MOTIF_SCORE_CHANGE
rs751271	16:50751175-50751175	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs751271	-	-	-	-	-	G:0.4531	G:0.5885	G:0.4841	-	G:0.1855	G:0.673	G:0.2975	-	-	-	-	-	12019468,18576390,20350193	-	-	-	-
rs575991156	16:50751190-50751190	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs575991156	-	-	-	-	-	A:0.0002	A:0	A:0.0014	-	A:0	A:0	A:0	-	-	-	-	-	-	-	-	-	-
rs541802708	16:50751206-50751206	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs541802708	-	-	-	-	-	A:0.0002	A:0	A:0	-	A:0.001	A:0	A:0	-	-	-	-	-	-	-	-	-	-
rs562370151	16:50751214-50751214	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs562370151	-	-	-	-	-	T:0.0012	T:0	T:0	-	T:0	T:0	T:0.0061	-	-	-	-	-	-	-	-	-	-
rs527946439	16:50751218-50751218	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs527946439	-	-	-	-	-	T:0.0004	T:0.0008	T:0	-	T:0.001	T:0	T:0	-	-	-	-	-	-	-	-	-	-
rs150861979	16:50751343-50751343	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs150861979	-	-	-	-	-	G:0.0020	G:0.0076	G:0	-	G:0	G:0	G:0	-	-	-	-	-	-	-	-	-	-
rs564640889	16:50751348-50751348	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs564640889	-	-	-	-	-	A:0.0002	A:0.0008	A:0	-	A:0	A:0	A:0	-	-	-	-	-	-	-	-	-	-
rs748855	16:50751398-50751398	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs748855	-	-	-	-	-	G:0.2334	G:0.1657	G:0.2939	-	G:0.1429	G:0.4185	G:0.1851	-	-	-	-	-	12019468,21437271,22127647	-	-	-	-
rs550040536	16:50751402-50751402	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs550040536	-	-	-	-	-	T:0.0002	T:0	T:0	-	T:0	T:0.001	T:0	-	-	-	-	-	-	-	-	-	-
rs376755830	16:50751468-50751468	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs376755830	-	-	-	-	-	G:0.0002	G:0	G:0	-	G:0	G:0	G:0.001	-	-	-	-	-	-	-	-	-	-
rs192492726	16:50751482-50751482	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs192492726	-	-	-	-	-	A:0.0002	A:0	A:0	-	A:0.001	A:0	A:0	-	-	-	-	-	-	-	-	-	-
rs115801989	16:50751561-50751561	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs115801989	-	-	-	-	-	T:0.0084	T:0.031	T:0.0014	-	T:0	T:0	T:0	-	-	-	-	-	-	-	-	-	-
rs568025491	16:50751562-50751562	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs568025491	-	-	-	-	-	T:0.0002	T:0.0008	T:0	-	T:0	T:0	T:0	-	-	-	-	-	-	-	-	-	-
rs533803547	16:50751577-50751577	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs533803547	-	-	-	-	-	T:0.0010	T:0	T:0	-	T:0.005	T:0	T:0	-	-	-	-	-	-	-	-	-	-
rs553574962	16:50751580-50751580	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs553574962	-	-	-	-	-	T:0.0002	T:0.0008	T:0	-	T:0	T:0	T:0	-	-	-	-	-	-	-	-	-	-
rs114555387	16:50751721-50751721	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs114555387	-	-	-	-	-	T:0.0100	T:0.0371	T:0.0014	-	T:0	T:0	T:0	-	-	-	-	-	-	-	-	-	-
rs1861758	16:50751787-50751787	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs1861758	-	-	-	-	-	A:0.2410	A:0.1967	A:0.2925	-	A:0.1419	A:0.4175	A:0.1851	-	-	-	-	-	12019468,20350193	-	-	-	-
rs556029292	16:50751789-50751789	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs556029292	-	-	-	-	-	G:0.0004	G:0	G:0.0014	-	G:0	G:0.001	G:0	-	-	-	-	-	-	-	-	-	-
rs139356723	16:50751812-50751812	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs139356723	-	-	-	-	-	C:0.0004	C:0.0015	C:0	-	C:0	C:0	C:0	-	-	-	-	-	-	-	-	-	-
rs541468599	16:50751842-50751842	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs541468599	-	-	-	-	-	C:0.0002	C:0	C:0	-	C:0.001	C:0	C:0	-	-	-	-	-	-	-	-	-	-
rs183640762	16:50751879-50751879	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs183640762	-	-	-	-	-	G:0.0002	G:0	G:0	-	G:0.001	G:0	G:0	-	-	-	-	-	-	-	-	-	-
rs572797182	16:50751890-50751890	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs572797182	-	-	-	-	-	T:0.0002	T:0	T:0	-	T:0	T:0	T:0.001	-	-	-	-	-	-	-	-	-	-
rs188686605	16:50751926-50751926	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs188686605	-	-	-	-	-	C:0.0008	C:0	C:0	-	C:0.004	C:0	C:0	-	-	-	-	-	-	-	-	-	-
rs13332952	16:50751972-50751972	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs13332952	-	-	-	-	-	A:0.4397	A:0.5794	A:0.4539	-	A:0.1825	A:0.6461	A:0.2935	-	-	-	-	-	-	-	-	-	-
rs533400327	16:50752060-50752060	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs533400327	-	-	-	-	-	G:0.0002	G:0.0008	G:0	-	G:0	G:0	G:0	-	-	-	-	-	-	-	-	-	-
rs538802841	16:50752083-50752083	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs538802841	-	-	-	-	-	A:0.0004	A:0	A:0	-	A:0	A:0.002	A:0	-	-	-	-	-	-	-	-	-	-
rs563635304	16:50752090-50752090	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs563635304	-	-	-	-	-	A:0.0002	A:0	A:0	-	A:0.001	A:0	A:0	-	-	-	-	-	-	-	-	-	-
rs529349765	16:50752100-50752100	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs529349765	-	-	-	-	-	A:0.0002	A:0	A:0.0014	-	A:0	A:0	A:0	-	-	-	-	-	-	-	-	-	-
rs112082457	16:50752109-50752109	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs112082457	-	-	-	-	-	T:0.0146	T:0.0008	T:0.0331	-	T:0	T:0.0398	T:0.0092	-	-	-	-	-	-	-	-	-	-
rs572339362	16:50752148-50752148	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs572339362	-	-	-	-	-	T:0.0002	T:0	T:0.0014	-	T:0	T:0	T:0	-	-	-	-	-	-	-	-	-	-
rs62029864	16:50752164-50752164	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs62029864	-	-	-	-	-	A:0.0960	A:0.0348	A:0.1369	-	A:0.0079	A:0.2256	A:0.1074	-	-	-	-	-	-	-	-	-	-
rs149615228	16:50752266-50752266	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs149615228	-	-	-	-	-	G:0.0002	G:0.0008	G:0	-	G:0	G:0	G:0	-	-	-	-	-	-	-	-	-	-
rs75423837	16:50752284-50752284	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs75423837	-	-	-	-	-	A:0.0148	A:0.0545	A:0.0029	-	A:0	A:0	A:0	-	-	-	-	-	-	-	-	-	-
rs539257606	16:50752294-50752294	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs539257606	-	-	-	-	-	A:0.0002	A:0	A:0	-	A:0	A:0	A:0.001	-	-	-	-	-	-	-	-	-	-
rs556280431	16:50752305-50752305	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs556280431	-	-	-	-	-	T:0.0004	T:0	T:0	-	T:0	T:0	T:0.002	-	-	-	-	-	-	-	-	-	-
rs576278842	16:50752306-50752306	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs576278842	-	-	-	-	-	C:0.0010	C:0	C:0	-	C:0	C:0.005	C:0	-	-	-	-	-	-	-	-	-	-
rs535504764	16:50752334-50752334	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs535504764	-	-	-	-	-	T:0.0002	T:0	T:0.0014	-	T:0	T:0	T:0	-	-	-	-	-	-	-	-	-	-
rs144368230	16:50752335-50752335	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs144368230	-	-	-	-	-	A:0.0014	A:0.0053	A:0	-	A:0	A:0	A:0	-	-	-	-	-	-	-	-	-	-
rs572104886	16:50752409-50752409	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs572104886	-	-	-	-	-	G:0.0002	G:0.0008	G:0	-	G:0	G:0	G:0	-	-	-	-	-	-	-	-	-	-
rs56341238	16:50752444-50752444	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs56341238	-	-	-	-	-	A:0.0449	A:0.1346	A:0.0115	-	A:0.0327	A:0.003	A:0.0031	-	-	-	-	-	-	-	-	-	-
rs558535622	16:50752501-50752501	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs558535622	-	-	-	-	-	T:0.0004	T:0	T:0	-	T:0	T:0.001	T:0.001	-	-	-	-	-	-	-	-	-	-
rs375566161	16:50752514-50752514	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs375566161	-	-	-	-	-	A:0.0002	A:0.0008	A:0	-	A:0	A:0	A:0	-	-	-	-	-	-	-	-	-	-
rs115600893	16:50752547-50752547	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs115600893	-	-	-	-	-	T:0.0100	T:0.0371	T:0.0014	-	T:0	T:0	T:0	-	-	-	-	-	-	-	-	-	-
rs563873445	16:50752562-50752562	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs563873445	-	-	-	-	-	A:0.0002	A:0	A:0	-	A:0	A:0	A:0.001	-	-	-	-	-	-	-	-	-	-
rs58342974	16:50752582-50752582	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs58342974	-	-	-	-	-	T:0.0178	T:0.0651	T:0.0029	-	T:0	T:0	T:0.001	-	-	-	-	-	-	-	-	-	-
rs542743620	16:50752627-50752627	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs542743620	-	-	-	-	-	G:0.0002	G:0	G:0	-	G:0	G:0	G:0.001	-	-	-	-	-	-	-	-	-	-
rs113619162	16:50752705-50752705	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs113619162	-	-	-	-	-	A:0.0012	A:0.0038	A:0.0014	-	A:0	A:0	A:0	-	-	-	-	-	-	-	-	-	-
rs528510182	16:50752782-50752782	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs528510182	-	-	-	-	-	A:0.0002	A:0	A:0	-	A:0	A:0	A:0.001	-	-	-	-	-	-	-	-	-	-
rs1861757	16:50752815-50752815	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs1861757	-	-	-	-	-	C:0.1995	C:0.0946	C:0.2723	-	C:0.1002	C:0.4155	C:0.1697	-	-	-	-	-	12019468	-	-	-	-
rs564230637	16:50752817-50752817	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs564230637	-	-	-	-	-	T:0.0002	T:0	T:0	-	T:0	T:0	T:0.001	-	-	-	-	-	-	-	-	-	-
rs371730003	16:50752902-50752902	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs371730003	-	-	-	-	-	C:0.0012	C:0	C:0	-	C:0.006	C:0	C:0	-	-	-	-	-	-	-	-	-	-
rs375001315	16:50752915-50752915	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs375001315	-	-	-	-	-	T:0.0002	T:0	T:0	-	T:0	T:0	T:0.001	-	-	-	-	-	-	-	-	-	-
rs569859470	16:50752925-50752925	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs569859470	-	-	-	-	-	A:0.0002	A:0	A:0	-	A:0	A:0	A:0.001	-	-	-	-	-	-	-	-	-	-
rs140188515	16:50752947-50752947	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs140188515	-	-	-	-	-	G:0.0002	G:0	G:0	-	G:0.001	G:0	G:0	-	-	-	-	-	-	-	-	-	-
rs549139897	16:50752984-50752984	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs549139897	-	-	-	-	-	G:0.0002	G:0	G:0	-	G:0.001	G:0	G:0	-	-	-	-	-	-	-	-	-	-
rs565777205	16:50753027-50753027	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs565777205	-	-	-	-	-	T:0.0004	T:0.0008	T:0	-	T:0.001	T:0	T:0	-	-	-	-	-	-	-	-	-	-
rs534604741	16:50753060-50753060	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs534604741	-	-	-	-	-	A:0.0002	A:0	A:0	-	A:0.001	A:0	A:0	-	-	-	-	-	-	-	-	-	-
rs557746671	16:50753075-50753075	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs557746671	-	-	-	-	-	G:0.0002	G:0	G:0	-	G:0	G:0	G:0.001	-	-	-	-	-	-	-	-	-	-
rs578200132	16:50753106-50753106	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs578200132	-	-	-	-	-	A:0.0004	A:0	A:0	-	A:0	A:0	A:0.002	-	-	-	-	-	-	-	-	-	-
rs537723181	16:50753113-50753113	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs537723181	-	-	-	-	-	T:0.0002	T:0.0008	T:0	-	T:0	T:0	T:0	-	-	-	-	-	-	-	-	-	-
rs557350451	16:50753135-50753135	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs557350451	-	-	-	-	-	T:0.0004	T:0.0015	T:0	-	T:0	T:0	T:0	-	-	-	-	-	-	-	-	-	-
rs574212965	16:50753200-50753200	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs574212965	-	-	-	-	-	A:0.0004	A:0	A:0	-	A:0	A:0	A:0.002	-	-	-	-	-	-	-	-	-	-
rs143131977	16:50753362-50753362	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs143131977	-	-	-	-	-	T:0.0012	T:0	T:0	-	T:0	T:0.002	T:0.0041	-	-	-	-	-	-	-	-	-	-
rs559470073	16:50753415-50753415	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs559470073	-	-	-	-	-	T:0.0002	T:0.0008	T:0	-	T:0	T:0	T:0	-	-	-	-	-	-	-	-	-	-
rs7203691	16:50753424-50753424	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs7203691	-	-	-	-	-	A:0.2438	A:0.2065	A:0.2954	-	A:0.1419	A:0.4175	A:0.184	-	-	-	-	-	-	-	-	-	-
rs114948922	16:50753425-50753425	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs114948922	-	-	-	-	-	G:0.0176	G:0.0651	G:0.0029	-	G:0	G:0	G:0	-	-	-	-	-	-	-	-	-	-
rs565252885	16:50753462-50753462	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs565252885	-	-	-	-	-	A:0.0004	A:0.0015	A:0	-	A:0	A:0	A:0	-	-	-	-	-	-	-	-	-	-
rs530786140	16:50753481-50753481	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs530786140	-	-	-	-	-	A:0.0002	A:0	A:0	-	A:0.001	A:0	A:0	-	-	-	-	-	-	-	-	-	-
rs550066366	16:50753540-50753540	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs550066366	-	-	-	-	-	T:0.0002	T:0.0008	T:0	-	T:0	T:0	T:0	-	-	-	-	-	-	-	-	-	-
rs563397209	16:50753542-50753542	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs563397209	-	-	-	-	-	T:0.0002	T:0	T:0	-	T:0	T:0	T:0.001	-	-	-	-	-	-	-	-	-	-
rs540804994	16:50753548-50753548	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs540804994	-	-	-	-	-	T:0.0004	T:0	T:0	-	T:0	T:0.002	T:0	-	-	-	-	-	-	-	-	-	-
rs73575762	16:50753550-50753550	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs73575762	-	-	-	-	-	T:0.0459	T:0.1369	T:0.0115	-	T:0.0327	T:0.003	T:0.0051	-	-	-	-	-	-	-	-	-	-
rs565820198	16:50753569-50753569	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs565820198	-	-	-	-	-	C:0.0002	C:0	C:0.0014	-	C:0	C:0	C:0	-	-	-	-	-	-	-	-	-	-
rs534691722	16:50753629-50753629	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs534691722	-	-	-	-	-	A:0.0002	A:0	A:0	-	A:0.001	A:0	A:0	-	-	-	-	-	-	-	-	-	-
rs146658210	16:50753641-50753641	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs146658210	-	-	-	-	-	G:0.0066	G:0.0227	G:0.0043	-	G:0	G:0	G:0	-	-	-	-	-	-	-	-	-	-
rs571242145	16:50753674-50753674	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs571242145	-	-	-	-	-	A:0.0002	A:0	A:0	-	A:0.001	A:0	A:0	-	-	-	-	-	-	-	-	-	-
rs536607143	16:50753743-50753743	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs536607143	-	-	-	-	-	T:0.0002	T:0	T:0	-	T:0.001	T:0	T:0	-	-	-	-	-	-	-	-	-	-
rs77125128	16:50753770-50753770	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs77125128	-	-	-	-	-	A:0.0002	A:0.0008	A:0	-	A:0	A:0	A:0	-	-	-	-	-	-	-	-	-	-
rs529939096	16:50753798-50753798	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs529939096	-	-	-	-	-	T:0.0002	T:0	T:0	-	T:0	T:0	T:0.001	-	-	-	-	-	-	-	-	-	-
rs139126461	16:50753799-50753799	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs139126461	-	-	-	-	-	A:0.0022	A:0.0076	A:0	-	A:0	A:0.001	A:0	A:0.0055	A:0	-	-	-	-	-	-	-	-
rs199919884	16:50753803-50753803	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs199919884	-	-	-	-	-	C:0.0004	C:0	C:0	-	C:0.002	C:0	C:0	-	-	-	-	-	-	-	-	-	-
rs573031664	16:50753806-50753806	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs573031664	-	-	-	-	-	C:0.0004	C:0	C:0	-	C:0.002	C:0	C:0	-	-	-	-	-	-	-	-	-	-
rs545121947	16:50753817-50753817	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs545121947	-	-	-	-	-	G:0.0002	G:0	G:0	-	G:0	G:0	G:0.001	-	-	-	-	-	-	-	-	-	-
rs565200911	16:50753862-50753862	-	missense_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs565200911	-	-	-	-	-	T:0.0002	T:0	T:0	-	T:0	T:0	T:0.001	-	-	-	-	-	-	-	-	-	-
rs375012324	16:50753881-50753881	-	synonymous_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs375012324	-	-	-	-	-	T:0.0002	T:0	T:0	-	T:0	T:0	T:0.001	G:0.0005	G:0	-	-	-	-	-	-	-	-
rs201831159	16:50753892-50753892	-	missense_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs201831159	-	-	-	-	-	A:0.0002	A:0	A:0	-	A:0	A:0.001	A:0	-	-	-	-	-	-	-	-	-	-
rs201035873	16:50753909-50753909	-	missense_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs201035873	-	-	-	-	-	A:0.0006	A:0	A:0	-	A:0.003	A:0	A:0	-	-	-	-	-	-	-	-	-	-
rs200428513	16:50753911-50753911	-	missense_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs200428513	-	-	-	-	-	T:0.0002	T:0	T:0.0014	-	T:0	T:0	T:0	-	-	-	-	-	-	-	-	-	-
rs142559533	16:50753917-50753917	-	splice_region_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs142559533	-	-	-	-	-	A:0.0006	A:0	A:0	-	A:0.003	A:0	A:0	-	-	-	-	-	-	-	-	-	-
rs559565407	16:50753951-50753951	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs559565407	-	-	-	-	-	C:0.0002	C:0.0008	C:0	-	C:0	C:0	C:0	-	-	-	-	-	-	-	-	-	-
rs116437754	16:50754025-50754025	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs116437754	-	-	-	-	-	A:0.0066	A:0.0227	A:0.0043	-	A:0	A:0	A:0	-	-	-	-	-	-	-	-	-	-
rs551468467	16:50754061-50754061	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs551468467	-	-	-	-	-	T:0.0002	T:0	T:0	-	T:0.001	T:0	T:0	-	-	-	-	-	-	-	-	-	-
rs374766962	16:50754147-50754147	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs374766962	-	-	-	-	-	T:0.0002	T:0	T:0	-	T:0.001	T:0	T:0	-	-	-	-	-	-	-	-	-	-
rs530527891	16:50754148-50754148	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs530527891	-	-	-	-	-	A:0.0002	A:0.0008	A:0	-	A:0	A:0	A:0	-	-	-	-	-	-	-	-	-	-
rs5743287	16:50754153-50754153	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs5743287	-	-	-	-	-	C:0.0168	C:0.0613	C:0.0043	-	C:0	C:0	C:0	-	-	-	-	-	-	-	-	-	-
rs369098015	16:50754174-50754174	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs369098015	-	-	-	-	-	T:0.0052	T:0	T:0	-	T:0.0258	T:0	T:0	-	-	-	-	-	-	-	-	-	-
rs552063011	16:50754190-50754190	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs552063011	-	-	-	-	-	A:0.0020	A:0	A:0	-	A:0	A:0	A:0.0102	-	-	-	-	-	-	-	-	-	-
rs553225450	16:50754237-50754237	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs553225450	-	-	-	-	-	T:0.0002	T:0	T:0.0014	-	T:0	T:0	T:0	-	-	-	-	-	-	-	-	-	-
rs150970652	16:50754262-50754262	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs150970652	-	-	-	-	-	T:0.0008	T:0.0008	T:0	-	T:0	T:0.003	T:0	-	-	-	-	-	-	-	-	-	-
rs191757515	16:50754298-50754298	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs191757515	-	-	-	-	-	C:0.0002	C:0	C:0.0014	-	C:0	C:0	C:0	-	-	-	-	-	-	-	-	-	-
rs559013429	16:50754322-50754322	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs559013429	-	-	-	-	-	A:0.0002	A:0	A:0	-	A:0.001	A:0	A:0	-	-	-	-	-	-	-	-	-	-
rs140806020	16:50754390-50754390	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs140806020	-	-	-	-	-	G:0.0014	G:0	G:0	-	G:0.0069	G:0	G:0	-	-	-	-	-	-	-	-	-	-
rs184673983	16:50754447-50754447	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs184673983	-	-	-	-	-	T:0.0002	T:0	T:0	-	T:0	T:0.001	T:0	-	-	-	-	-	-	-	-	-	-
rs554987179	16:50754448-50754448	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs554987179	-	-	-	-	-	C:0.0002	C:0	C:0	-	C:0	C:0.001	C:0	-	-	-	-	-	-	-	-	-	-
rs574010540	16:50754500-50754500	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs574010540	-	-	-	-	-	C:0.0002	C:0.0008	C:0	-	C:0	C:0	C:0	-	-	-	-	-	-	-	-	-	-
rs542964005	16:50754516-50754516	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs542964005	-	-	-	-	-	T:0.0002	T:0	T:0	-	T:0	T:0.001	T:0	-	-	-	-	-	-	-	-	-	-
rs377323339	16:50754558-50754558	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs377323339	-	-	-	-	-	T:0.0006	-	-	-	G:0.002,T:0	-	G:0,T:0	-	-	-	-	-	-	-	-	-	-
rs369701066	16:50754563-50754563	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs369701066	-	-	-	-	-	T:0.0002	T:0.0008	T:0	-	T:0	T:0	T:0	-	-	-	-	-	-	-	-	-	-
rs377705489	16:50754642-50754642	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs377705489	-	-	-	-	-	A:0.0002	A:0	A:0	-	A:0.001	A:0	A:0	-	-	-	-	-	-	-	-	-	-
rs530509817	16:50754650-50754650	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs530509817	-	-	-	-	-	A:0.0002	A:0	A:0	-	A:0	A:0.001	A:0	-	-	-	-	-	-	-	-	-	-
rs550581151	16:50754675-50754675	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs550581151	-	-	-	-	-	T:0.0002	T:0	T:0	-	T:0	T:0.001	T:0	-	-	-	-	-	-	-	-	-	-
